exp_paper,block,graph,subject_rel,BSL,Broken link,Fewlinks,Symmetry,Fitted,LSL
Exp3,10,61,0,0.01536,0.02857,0.01392,0.02025,0.027503454647514,0
Exp3,10,62,0,0.00275,0.02857,0.00208,0.00181,0.000468254454531701,0
Exp3,10,63,0,0.04777,0.02857,0.03608,0.03149,0.0081340055610834,9.26050660997634e-06
Exp3,10,64,0.0689655172413793,0.00589,0.02857,0.00381,0.02329,0.0235684748148738,8.57585710163976e-11
Exp3,11,1,0.0344827586206897,0,0,0,0,0,2.02685211254646e-68
Exp3,11,2,0,0,0,0,0,0,3.88166797871733e-57
Exp3,11,3,0,0,0,0,0,0,3.88166797871733e-57
Exp3,11,4,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,5,0,0,0,0,0,0,3.88166797871733e-57
Exp3,11,6,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,7,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,8,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,9,0,0,0,0,0,0,3.88166797871733e-57
Exp3,11,10,0.0344827586206897,0,0,0,0,0,7.4338656499558e-46
Exp3,11,11,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,12,0.0689655172413793,0.01806,0.03704,0.021,0.01011,0.0254082953223921,1.42367556433443e-34
Exp3,11,13,0.0344827586206897,0,0,0,0,0,7.4338656499558e-46
Exp3,11,14,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,15,0.103448275862069,0.01806,0.03704,0.021,0.01011,0.0254082953223921,1.42367556433443e-34
Exp3,11,16,0.0344827586206897,0.03196,0.03704,0.02973,0.03578,0.0602411818647838,2.72651162655194e-23
Exp3,11,17,0,0,0,0,0,0,3.88166797871733e-57
Exp3,11,18,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,19,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,20,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,21,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,22,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,23,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,24,0,0,0,0,0,0,2.72651162655194e-23
Exp3,11,25,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,26,0.137931034482759,0.15044,0.03704,0.17493,0.25259,0.256619315026716,1.42367556433443e-34
Exp3,11,27,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,28,0,0.05194,0.03704,0.04832,0.02907,0.0127144067294673,2.72651162655194e-23
Exp3,11,29,0,0.01806,0.03704,0.021,0.01011,0.0254082953223921,1.42367556433443e-34
Exp3,11,30,0,0.05194,0.03704,0.04832,0.02907,0.0127144067294673,2.72651162655194e-23
Exp3,11,31,0,0.00928,0.03704,0.00863,0.01039,0,2.72651162655194e-23
Exp3,11,32,0,0.02386,0.03704,0.0185,0.01335,0.00427671533343624,5.22160092928071e-12
Exp3,11,33,0,0,0,0,0,0,3.88166797871733e-57
Exp3,11,34,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,35,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,36,0.0344827586206897,0.01806,0.03704,0.021,0.01011,0.0254082953223921,1.42367556433443e-34
Exp3,11,37,0.0344827586206897,0,0,0,0,0,7.4338656499558e-46
Exp3,11,38,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,39,0.172413793103448,0.15044,0.03704,0.17493,0.25259,0.256619315026716,1.42367556433443e-34
Exp3,11,40,0,0.05194,0.03704,0.04832,0.02907,0.0127144067294673,2.72651162655194e-23
Exp3,11,41,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,42,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,43,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,44,0,0.00928,0.03704,0.00863,0.01039,0,2.72651162655194e-23
Exp3,11,45,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,46,0.0344827586206897,0,0,0,0,0,2.72651162655194e-23
Exp3,11,47,0.0344827586206897,0.05194,0.03704,0.04832,0.02907,0.0127144067294673,2.72651162655194e-23
Exp3,11,48,0,0.02386,0.03704,0.0185,0.01335,0.00427671533343624,5.22160092928071e-12
Exp3,11,49,0,0,0,0,0,0,7.4338656499558e-46
Exp3,11,50,0,0.01806,0.03704,0.021,0.01011,0.0254082953223921,1.42367556433443e-34
Exp3,11,51,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,52,0,0.03196,0.03704,0.02973,0.03578,0.0602411818647838,2.72651162655194e-23
Exp3,11,53,0.0689655172413793,0.01806,0.03704,0.021,0.01011,0.0254082953223921,1.42367556433443e-34
Exp3,11,54,0,0.00928,0.03704,0.00863,0.01039,0,2.72651162655194e-23
Exp3,11,55,0,0.05194,0.03704,0.04832,0.02907,0.0127144067294673,2.72651162655194e-23
Exp3,11,56,0,0.02386,0.03704,0.0185,0.01335,0.00427671533343624,5.22160092928071e-12
Exp3,11,57,0,0,0,0,0,0,1.42367556433443e-34
Exp3,11,58,0.0689655172413793,0.05194,0.03704,0.04832,0.02907,0.0127144067294673,2.72651162655194e-23
Exp3,11,59,0,0,0,0,0,0,2.72651162655194e-23
Exp3,11,60,0,0.02386,0.03704,0.0185,0.01335,0.00427671533343624,5.22160092928071e-12
Exp3,11,61,0,0.03196,0.03704,0.02973,0.03578,0.0602411818647838,2.72651162655194e-23
Exp3,11,62,0,0.02386,0.03704,0.0185,0.01335,0.00427671533343624,5.22160092928071e-12
Exp3,11,63,0,0.02386,0.03704,0.0185,0.01335,0.00427671533343624,5.22160092928071e-12
Exp3,11,64,0.103448275862069,0.01226,0.03704,0.00814,0.04116,0.0516413200404429,0.99999999996867
Exp3,12,1,0.0344827586206897,0,0,0,0,0,0
Exp3,12,2,0,0,0,0,0,0,0
Exp3,12,3,0,0,0,0,0,0,0
Exp3,12,4,0,0,0,0,0,0,0
Exp3,12,5,0,0,0,0,0,0,0
Exp3,12,6,0,0,0,0,0,0,0
Exp3,12,7,0.0344827586206897,0,0,0,0,0,0
Exp3,12,8,0,0,0,0,0,0,0
Exp3,12,9,0,0,0,0,0,0,0
Exp3,12,10,0,0,0,0,0,0,0
Exp3,12,11,0,0,0,0,0,0,0
Exp3,12,12,0.0689655172413793,0.00049,0.03704,7e-04,0.00023,0.000602361317603116,0
Exp3,12,13,0,0,0,0,0,0,0
Exp3,12,14,0,0,0,0,0,0,0
Exp3,12,15,0.0344827586206897,0.00049,0.03704,7e-04,0.00023,0.000602361317603116,0
Exp3,12,16,0.0344827586206897,0.01459,0.03704,0.01645,0.01366,0.0240295267039273,0
Exp3,12,17,0,0,0,0,0,0,0
Exp3,12,18,0,0,0,0,0,0,0
Exp3,12,19,0,0,0,0,0,0,0
Exp3,12,20,0,0,0,0,0,0,0
Exp3,12,21,0.0344827586206897,0,0,0,0,0,0
Exp3,12,22,0.0344827586206897,0,0,0,0,0,0
Exp3,12,23,0,0,0,0,0,0,0
Exp3,12,24,0,0,0,0,0,0,0
Exp3,12,25,0,0,0,0,0,0,0
Exp3,12,26,0.0344827586206897,0.03432,0.03704,0.04836,0.04818,0.051153635879942,0
Exp3,12,27,0,0,0,0,0,0,0
Exp3,12,28,0,0.03853,0.03704,0.04344,0.01803,0.00824131237774025,0
Exp3,12,29,0,0.00049,0.03704,7e-04,0.00023,0.000602361317603116,0
Exp3,12,30,0.0344827586206897,0.03853,0.03704,0.04344,0.01803,0.00824131237774025,0
Exp3,12,31,0,0.00123,0.03704,0.00139,0.00115,0,0
Exp3,12,32,0,0.07657,0.03704,0.07195,0.03584,0.0119922800938491,0
Exp3,12,33,0,0,0,0,0,0,0
Exp3,12,34,0,0,0,0,0,0,0
Exp3,12,35,0,0,0,0,0,0,0
Exp3,12,36,0.0344827586206897,0.00049,0.03704,7e-04,0.00023,0.000602361317603116,0
Exp3,12,37,0,0,0,0,0,0,0
Exp3,12,38,0,0,0,0,0,0,0
Exp3,12,39,0.0344827586206897,0.03432,0.03704,0.04836,0.04818,0.051153635879942,0
Exp3,12,40,0,0.03853,0.03704,0.04344,0.01803,0.00824131237774025,0
Exp3,12,41,0,0,0,0,0,0,0
Exp3,12,42,0,0,0,0,0,0,0
Exp3,12,43,0,0,0,0,0,0,0
Exp3,12,44,0,0.00123,0.03704,0.00139,0.00115,0,0
Exp3,12,45,0,0,0,0,0,0,0
Exp3,12,46,0.0344827586206897,0,0,0,0,0,0
Exp3,12,47,0.0344827586206897,0.03853,0.03704,0.04344,0.01803,0.00824131237774025,0
Exp3,12,48,0,0.07657,0.03704,0.07195,0.03584,0.0119922800938491,0
Exp3,12,49,0.0344827586206897,0,0,0,0,0,0
Exp3,12,50,0,0.00049,0.03704,7e-04,0.00023,0.000602361317603116,0
Exp3,12,51,0,0,0,0,0,0,0
Exp3,12,52,0,0.01459,0.03704,0.01645,0.01366,0.0240295267039273,0
Exp3,12,53,0,0.00049,0.03704,7e-04,0.00023,0.000602361317603116,0
Exp3,12,54,0,0.00123,0.03704,0.00139,0.00115,0,0
Exp3,12,55,0,0.03853,0.03704,0.04344,0.01803,0.00824131237774025,0
Exp3,12,56,0,0.07657,0.03704,0.07195,0.03584,0.0119922800938491,0
Exp3,12,57,0,0,0,0,0,0,0
Exp3,12,58,0,0.03853,0.03704,0.04344,0.01803,0.00824131237774025,0
Exp3,12,59,0,0,0,0,0,0,0
Exp3,12,60,0.0344827586206897,0.07657,0.03704,0.07195,0.03584,0.0119922800938491,0
Exp3,12,61,0,0.01459,0.03704,0.01645,0.01366,0.0240295267039273,0
Exp3,12,62,0.0689655172413793,0.07657,0.03704,0.07195,0.03584,0.0119922800938491,0
Exp3,12,63,0,0.07657,0.03704,0.07195,0.03584,0.0119922800938491,0
Exp3,12,64,0.379310344827586,0.19035,0.03704,0.1533,0.53458,0.700588425393179,1
Exp4,1,1,0.254545454545455,0.16253,0.01562,0.32736,0.48281,0.600655993245643,1
Exp4,1,2,0,0.0658,0.01562,0.06627,0.03258,0.00923431637760488,2.94405264547279e-27
Exp4,1,3,0.0545454545454545,0.0658,0.01562,0.06627,0.03258,0.00923431637760488,2.94405264547279e-27
Exp4,1,4,0.0181818181818182,0.02664,0.01562,0.01789,0.02638,0.0524655794782583,8.66744597931536e-54
Exp4,1,5,0.0181818181818182,0.0658,0.01562,0.06627,0.03258,0.00923431637760488,2.94405264547279e-27
Exp4,1,6,0,0.01335,0.01562,0.00896,0.01322,0.0243470292930066,8.66744597931536e-54
Exp4,1,7,0,0.02664,0.01562,0.01789,0.01319,0.00026270510456424,8.66744597931536e-54
Exp4,1,8,0,0.00541,0.01562,0.00272,0.00268,0.000512866875021822,2.55174172648959e-80
Exp4,1,9,0,0.0658,0.01562,0.06627,0.03258,0.00923431637760488,2.94405264547279e-27
Exp4,1,10,0,0.02664,0.01562,0.01789,0.01319,0.00026270510456424,8.66744597931536e-54
Exp4,1,11,0,0.01369,0.01562,0.00919,0.01355,0.0089051094734622,8.66744597931536e-54
Exp4,1,12,0.0363636363636364,0.00554,0.01562,0.00279,0.00274,0.00510521177891377,2.55174172648959e-80
Exp4,1,13,0.0181818181818182,0.02664,0.01562,0.01789,0.02638,0.0524655794782583,8.66744597931536e-54
Exp4,1,14,0.0181818181818182,0.00541,0.01562,0.00272,0.00268,0.000512866875021822,2.55174172648959e-80
Exp4,1,15,0.0181818181818182,0.00554,0.01562,0.00279,0.00274,0.00510521177891377,2.55174172648959e-80
Exp4,1,16,0,0.00112,0.01562,0.00045,0.00111,0.000327708265021651,7.512461980435e-107
Exp4,1,17,0,0.0658,0.01562,0.06627,0.03258,0.00923431637760488,2.94405264547279e-27
Exp4,1,18,0,0.02664,0.01562,0.01789,0.01319,0.00026270510456424,8.66744597931536e-54
Exp4,1,19,0,0.01335,0.01562,0.00896,0.01322,0.0243470292930066,8.66744597931536e-54
Exp4,1,20,0.0181818181818182,0.00541,0.01562,0.00272,0.00268,0.000512866875021822,2.55174172648959e-80
Exp4,1,21,0,0.01369,0.01562,0.00919,0.01355,0.0089051094734622,8.66744597931536e-54
Exp4,1,22,0.0181818181818182,0.00344,0.01562,0.00173,0.0017,0.00103854984117654,2.55174172648959e-80
Exp4,1,23,0.0181818181818182,0.00344,0.01562,0.00173,0.0017,0.00103854984117654,2.55174172648959e-80
Exp4,1,24,0,8e-04,0.01562,0.00032,0.00079,0.00128271939549407,7.512461980435e-107
Exp4,1,25,0,0.02664,0.01562,0.01789,0.01319,0.00026270510456424,8.66744597931536e-54
Exp4,1,26,0.0909090909090909,0.00947,0.01562,0.00477,0.01406,0.0173957260930283,2.55174172648959e-80
Exp4,1,27,0,0.00344,0.01562,0.00173,0.0017,0.00103854984117654,2.55174172648959e-80
Exp4,1,28,0,0.00124,0.01562,5e-04,0.00061,0,7.512461980435e-107
Exp4,1,29,0,0.00554,0.01562,0.00279,0.00274,0.00510521177891377,2.55174172648959e-80
Exp4,1,30,0.0363636363636364,0.00124,0.01562,5e-04,0.00061,0,7.512461980435e-107
Exp4,1,31,0.0181818181818182,0.00077,0.01562,0.00031,0.00077,0.0018565063805737,7.512461980435e-107
Exp4,1,32,0,0.00017,0.01562,6e-05,8e-05,0,2.21170835675135e-133
Exp4,1,33,0,0.0658,0.01562,0.06627,0.03258,0.00923431637760488,2.94405264547279e-27
Exp4,1,34,0,0.01369,0.01562,0.00919,0.01355,0.0089051094734622,8.66744597931536e-54
Exp4,1,35,0.0181818181818182,0.02664,0.01562,0.01789,0.01319,0.00026270510456424,8.66744597931536e-54
Exp4,1,36,0,0.00554,0.01562,0.00279,0.00274,0.00510521177891377,2.55174172648959e-80
Exp4,1,37,0,0.02664,0.01562,0.01789,0.01319,0.00026270510456424,8.66744597931536e-54
Exp4,1,38,0.0181818181818182,0.00344,0.01562,0.00173,0.0017,0.00103854984117654,2.55174172648959e-80
Exp4,1,39,0.0545454545454545,0.00947,0.01562,0.00477,0.01406,0.0173957260930283,2.55174172648959e-80
Exp4,1,40,0,0.00124,0.01562,5e-04,0.00061,0,7.512461980435e-107
Exp4,1,41,0,0.01335,0.01562,0.00896,0.01322,0.0243470292930066,8.66744597931536e-54
Exp4,1,42,0,0.00344,0.01562,0.00173,0.0017,0.00103854984117654,2.55174172648959e-80
Exp4,1,43,0,0.00344,0.01562,0.00173,0.0017,0.00103854984117654,2.55174172648959e-80
Exp4,1,44,0,0.00077,0.01562,0.00031,0.00077,0.0018565063805737,7.512461980435e-107
Exp4,1,45,0,0.00541,0.01562,0.00272,0.00268,0.000512866875021822,2.55174172648959e-80
Exp4,1,46,0.0181818181818182,8e-04,0.01562,0.00032,0.00079,0.00128271939549407,7.512461980435e-107
Exp4,1,47,0.0181818181818182,0.00124,0.01562,5e-04,0.00061,0,7.512461980435e-107
Exp4,1,48,0,0.00017,0.01562,6e-05,8e-05,0,2.21170835675135e-133
Exp4,1,49,0,0.02664,0.01562,0.01789,0.02638,0.0524655794782583,8.66744597931536e-54
Exp4,1,50,0,0.00554,0.01562,0.00279,0.00274,0.00510521177891377,2.55174172648959e-80
Exp4,1,51,0,0.00541,0.01562,0.00272,0.00268,0.000512866875021822,2.55174172648959e-80
Exp4,1,52,0,0.00112,0.01562,0.00045,0.00111,0.000327708265021651,7.512461980435e-107
Exp4,1,53,0.0363636363636364,0.00554,0.01562,0.00279,0.00274,0.00510521177891377,2.55174172648959e-80
Exp4,1,54,0,0.00077,0.01562,0.00031,0.00077,0.0018565063805737,7.512461980435e-107
Exp4,1,55,0,0.00124,0.01562,5e-04,0.00061,0,7.512461980435e-107
Exp4,1,56,0,0.00017,0.01562,6e-05,8e-05,0,2.21170835675135e-133
Exp4,1,57,0,0.00541,0.01562,0.00272,0.00268,0.000512866875021822,2.55174172648959e-80
Exp4,1,58,0.0181818181818182,0.00124,0.01562,5e-04,0.00061,0,7.512461980435e-107
Exp4,1,59,0.0181818181818182,8e-04,0.01562,0.00032,0.00079,0.00128271939549407,7.512461980435e-107
Exp4,1,60,0,0.00017,0.01562,6e-05,8e-05,0,2.21170835675135e-133
Exp4,1,61,0.0181818181818182,0.00112,0.01562,0.00045,0.00111,0.000327708265021651,7.512461980435e-107
Exp4,1,62,0.0181818181818182,0.00017,0.01562,6e-05,8e-05,0,2.21170835675135e-133
Exp4,1,63,0.0181818181818182,0.00017,0.01562,6e-05,8e-05,0,2.21170835675135e-133
Exp4,1,64,0.109090909090909,2e-05,0.01562,1e-05,7e-05,7.66978471630862e-05,6.51138583870809e-160
Exp4,2,1,0.181818181818182,0.02961,0.01562,0.08074,0.12078,0.16019401733228,0.999999999999946
Exp4,2,2,0.0181818181818182,0.14368,0.01562,0.19591,0.09768,0.0295182618879634,5.42591249972986e-14
Exp4,2,3,0,0.01199,0.01562,0.01634,0.00815,0.00246327923188113,2.94405264547263e-27
Exp4,2,4,0.0181818181818182,0.05817,0.01562,0.05288,0.07909,0.167708441544603,1.59741720489336e-40
Exp4,2,5,0,0.0331,0.01562,0.04514,0.02251,0.00680021205798711,2.94405264547263e-27
Exp4,2,6,0.0181818181818182,0.057,0.01562,0.05181,0.0775,0.152179157067308,1.59741720489336e-40
Exp4,2,7,0,0.0134,0.01562,0.01218,0.00911,0.000193443746769997,8.66744597931489e-54
Exp4,2,8,0,0.02308,0.01562,0.01573,0.01569,0.00320301369183109,4.70288034799005e-67
Exp4,2,9,0,0.00956,0.01562,0.01304,0.0065,0.00196404916236727,6.85775498832513e-34
Exp4,2,10,0.0363636363636364,0.0464,0.01562,0.04218,0.03155,0.000669835063442379,3.72095785112401e-47
Exp4,2,11,0,0.00143,0.01562,0.0013,0.00194,0.0013617188771972,2.01895917153828e-60
Exp4,2,12,0.0181818181818182,0.00692,0.01562,0.00472,0.0047,0.00933524452544783,1.09546958052944e-73
Exp4,2,13,0.0727272727272727,0.01069,0.01562,0.00972,0.01454,0.030820066015331,2.01895917153828e-60
Exp4,2,14,0.0545454545454545,0.01841,0.01562,0.01255,0.01251,0.00255491690063303,1.09546958052944e-73
Exp4,2,15,0,0.00159,0.01562,0.00109,0.00108,0.00214494780281243,5.94392209006885e-87
Exp4,2,16,0,0.00274,0.01562,0.0015,0.00373,0.00117364172439461,3.22512011659268e-100
Exp4,2,17,0,0.01199,0.01562,0.01634,0.00815,0.00246327923188113,2.94405264547263e-27
Exp4,2,18,0.0181818181818182,0.05817,0.01562,0.05288,0.03955,0.000839747966388862,1.59741720489336e-40
Exp4,2,19,0,0.00243,0.01562,0.00221,0.00331,0.00648763774865892,8.66744597931489e-54
Exp4,2,20,0.0181818181818182,0.0118,0.01562,0.00805,0.00802,0.0016375893225133,4.70288034799005e-67
Exp4,2,21,0,0.00494,0.01562,0.00449,0.00671,0.00470411975759032,8.66744597931489e-54
Exp4,2,22,0.0181818181818182,0.0117,0.01562,0.00798,0.00796,0.00517095036128467,4.70288034799005e-67
Exp4,2,23,0,0.00138,0.01562,0.00094,0.00094,0.000609906965689987,2.55174172648945e-80
Exp4,2,24,0.0181818181818182,0.00293,0.01562,0.0016,0.00398,0.00687740976411769,1.38455273298421e-93
Exp4,2,25,0,0.00387,0.01562,0.00352,0.00263,5.58677089552157e-05,2.01895917153828e-60
Exp4,2,26,0,0.01545,0.01562,0.01053,0.0315,0.0415467131490549,1.09546958052944e-73
Exp4,2,27,0,4e-04,0.01562,0.00027,0.00027,0.000176784627736228,5.94392209006885e-87
Exp4,2,28,0,0.00162,0.01562,0.00089,0.0011,0,3.22512011659268e-100
Exp4,2,29,0,0.00159,0.01562,0.00109,0.00108,0.00214494780281243,5.94392209006885e-87
Exp4,2,30,0.0181818181818182,0.00317,0.01562,0.00173,0.00216,0,3.22512011659268e-100
Exp4,2,31,0,0.00018,0.01562,1e-04,0.00025,0.000635321908799921,1.74992195537514e-113
Exp4,2,32,0,0.00036,0.01562,0.00016,0.00025,0,9.4949234112222e-127
Exp4,2,33,0.0181818181818182,0.0415,0.01562,0.05659,0.02821,0.00852594563161525,1.26388971231404e-20
Exp4,2,34,0.0909090909090909,0.07416,0.01562,0.06742,0.10084,0.0706189314216392,6.8577549883251e-34
Exp4,2,35,0,0.0168,0.01562,0.01527,0.01142,0.000242526488487758,3.720957851124e-47
Exp4,2,36,0,0.03002,0.01562,0.02047,0.02041,0.040497693736119,2.01895917153828e-60
Exp4,2,37,0,0.0464,0.01562,0.04218,0.03155,0.000669835063442379,3.720957851124e-47
Exp4,2,38,0,0.04051,0.01562,0.02762,0.02754,0.0179038631739865,2.01895917153828e-60
Exp4,2,39,0.0363636363636364,0.01545,0.01562,0.01053,0.0315,0.0415467131490549,1.09546958052944e-73
Exp4,2,40,0.0363636363636364,0.01377,0.01562,0.00751,0.00936,0,5.94392209006883e-87
Exp4,2,41,0.0181818181818182,0.00565,0.01562,0.00514,0.00768,0.0150844252180753,8.66744597931489e-54
Exp4,2,42,0.0181818181818182,0.01391,0.01562,0.00948,0.00946,0.00614768542952733,4.70288034799005e-67
Exp4,2,43,0,0.00116,0.01562,0.00079,0.00079,0.000512675420435061,2.55174172648945e-80
Exp4,2,44,0,0.00234,0.01562,0.00127,0.00318,0.00825918481439897,1.38455273298421e-93
Exp4,2,45,0,0.00632,0.01562,0.00431,0.0043,0.00087708173883763,2.55174172648945e-80
Exp4,2,46,0.0181818181818182,0.0068,0.01562,0.00371,0.00925,0.0159612240259387,1.38455273298421e-93
Exp4,2,47,0.0181818181818182,0.00109,0.01562,0.00059,0.00074,0,7.51246198043459e-107
Exp4,2,48,0.0181818181818182,0.00105,0.01562,0.00048,0.00071,0,4.07619613633876e-120
Exp4,2,49,0,0.0168,0.01562,0.01527,0.02285,0.048435650987611,3.720957851124e-47
Exp4,2,50,0,0.03002,0.01562,0.02047,0.02041,0.040497693736119,2.01895917153828e-60
Exp4,2,51,0,0.00341,0.01562,0.00232,0.00232,0.000473235558455114,1.09546958052944e-73
Exp4,2,52,0.0363636363636364,0.00609,0.01562,0.00332,0.00828,0.00260856865020554,5.94392209006883e-87
Exp4,2,53,0.0181818181818182,0.00692,0.01562,0.00472,0.0047,0.00933524452544783,1.09546958052944e-73
Exp4,2,54,0.0363636363636364,0.00681,0.01562,0.00371,0.00926,0.024036345549597,5.94392209006883e-87
Exp4,2,55,0,0.00162,0.01562,0.00089,0.0011,0,3.22512011659266e-100
Exp4,2,56,0,0.00157,0.01562,0.00071,0.00106,0,1.74992195537513e-113
Exp4,2,57,0,0.00229,0.01562,0.00156,0.00156,0.000317803351572496,2.55174172648945e-80
Exp4,2,58,0.0181818181818182,0.00473,0.01562,0.00258,0.00321,0,1.38455273298421e-93
Exp4,2,59,0.0181818181818182,0.00029,0.01562,0.00016,0.00039,0.000680699259929737,7.51246198043459e-107
Exp4,2,60,0,0.00054,0.01562,0.00024,0.00037,0,4.07619613633876e-120
Exp4,2,61,0.0181818181818182,0.00094,0.01562,0.00051,0.00128,0.000402636212018589,7.51246198043459e-107
Exp4,2,62,0.0181818181818182,0.00105,0.01562,0.00048,0.00071,0,4.07619613633876e-120
Exp4,2,63,0,0.00012,0.01562,6e-05,8e-05,0,2.21170835675123e-133
Exp4,2,64,0.0545454545454545,0.00013,0.01562,5e-05,0.00051,0.0007298139097529,1.20005360186541e-146
Exp4,3,1,0.145454545454545,0.00329,0.01562,0.01095,0.01436,0.0171736672692413,0.999999999999891
Exp4,3,2,0.0181818181818182,0.0441,0.01562,0.07335,0.03207,0.008741627831946,5.42591249972957e-14
Exp4,3,3,0,0.00106,0.01562,0.00177,0.00077,0.000210116224532035,6.85775498832475e-34
Exp4,3,4,0.0363636363636364,0.01424,0.01562,0.01579,0.02071,0.039611848543707,3.72095785112381e-47
Exp4,3,5,0.0181818181818182,0.0441,0.01562,0.07335,0.03207,0.008741627831946,5.42591249972957e-14
Exp4,3,6,0.163636363636364,0.14844,0.01562,0.16461,0.21589,0.382375911554542,2.94405264547248e-27
Exp4,3,7,0.0363636363636364,0.01424,0.01562,0.01579,0.01036,0.000198344036550091,3.72095785112381e-47
Exp4,3,8,0,0.04794,0.01562,0.03987,0.03486,0.00641919075433304,2.01895917153817e-60
Exp4,3,9,0,0.00106,0.01562,0.00177,0.00077,0.000210116224532035,6.85775498832475e-34
Exp4,3,10,0,0.01424,0.01562,0.01579,0.01036,0.000198344036550091,3.72095785112381e-47
Exp4,3,11,0,9e-05,0.01562,1e-04,0.00013,8.26900379295791e-05,4.70288034798982e-67
Exp4,3,12,0,0.00121,0.01562,0.00101,0.00088,0.00157494080502971,2.55174172648932e-80
Exp4,3,13,0.0181818181818182,0.01424,0.01562,0.01579,0.02071,0.039611848543707,3.72095785112381e-47
Exp4,3,14,0,0.04794,0.01562,0.03987,0.03486,0.00641919075433304,2.01895917153817e-60
Exp4,3,15,0.0363636363636364,0.00121,0.01562,0.00101,0.00088,0.00157494080502971,2.55174172648932e-80
Exp4,3,16,0.0363636363636364,0.00409,0.01562,0.00272,0.00594,0.00169031461732937,1.38455273298414e-93
Exp4,3,17,0,0.00461,0.01562,0.00767,0.00335,0.000913807353861022,1.26388971231397e-20
Exp4,3,18,0,0.06181,0.01562,0.06854,0.04494,0.000860930119323113,6.85775498832473e-34
Exp4,3,19,0,0.00063,0.01562,7e-04,0.00091,0.00162285653650877,8.66744597931442e-54
Exp4,3,20,0,0.00842,0.01562,0.007,0.00612,0.00112744234775728,4.7028803479898e-67
Exp4,3,21,0.0181818181818182,0.01631,0.01562,0.01809,0.02373,0.0149852724292382,6.85775498832473e-34
Exp4,3,22,0.0363636363636364,0.08414,0.01562,0.06998,0.06119,0.0358794912054693,3.7209578511238e-47
Exp4,3,23,0,0.0034,0.01562,0.00283,0.00248,0.00144984870571186,4.7028803479898e-67
Exp4,3,24,0.0363636363636364,0.01515,0.01562,0.01008,0.02204,0.0343106680803371,2.55174172648932e-80
Exp4,3,25,0,0.00149,0.01562,0.00165,0.00108,2.07536948356486e-05,8.66744597931442e-54
Exp4,3,26,0.0363636363636364,0.01537,0.01562,0.01279,0.03354,0.0398787297513925,4.7028803479898e-67
Exp4,3,27,0,8e-05,0.01562,7e-05,6e-05,3.41140871932201e-05,5.94392209006853e-87
Exp4,3,28,0,0.00087,0.01562,0.00058,0.00063,0,3.2251201165925e-100
Exp4,3,29,0.0181818181818182,0.00527,0.01562,0.00438,0.00383,0.00685945292769139,4.7028803479898e-67
Exp4,3,30,0.0181818181818182,0.02152,0.01562,0.01432,0.01565,0,2.55174172648932e-80
Exp4,3,31,0,0.00034,0.01562,0.00023,5e-04,0.00115786920940548,3.2251201165925e-100
Exp4,3,32,0.0363636363636364,0.00135,0.01562,0.00075,0.00099,0,1.74992195537504e-113
Exp4,3,33,0.0181818181818182,0.00461,0.01562,0.00767,0.00335,0.000913807353861022,1.26388971231397e-20
Exp4,3,34,0,0.01631,0.01562,0.01809,0.02373,0.0149852724292382,6.85775498832473e-34
Exp4,3,35,0,0.00149,0.01562,0.00165,0.00108,2.07536948356486e-05,8.66744597931442e-54
Exp4,3,36,0.0181818181818182,0.00527,0.01562,0.00438,0.00383,0.00685945292769139,4.7028803479898e-67
Exp4,3,37,0,0.06181,0.01562,0.06854,0.04494,0.000860930119323113,6.85775498832473e-34
Exp4,3,38,0,0.08414,0.01562,0.06998,0.06119,0.0358794912054693,3.7209578511238e-47
Exp4,3,39,0,0.01537,0.01562,0.01279,0.03354,0.0398787297513925,4.7028803479898e-67
Exp4,3,40,0.0181818181818182,0.02152,0.01562,0.01432,0.01565,0,2.55174172648932e-80
Exp4,3,41,0,0.00063,0.01562,7e-04,0.00091,0.00162285653650877,8.66744597931442e-54
Exp4,3,42,0,0.0034,0.01562,0.00283,0.00248,0.00144984870571186,4.7028803479898e-67
Exp4,3,43,0,8e-05,0.01562,7e-05,6e-05,3.41140871932201e-05,5.94392209006853e-87
